pclass,age,sibsp,parch,fare,sex_female,sex_male,embarked_C,embarked_Q,embarked_S
1.0000073,43.394955,0.7733058,0.1097241,344.30902,0.99999416,1.013279e-06,0.52575827,7.2717667e-06,0.77512544
1.1740546,37.634823,0.035995096,0.04061758,35.924236,0.99993676,2.56598e-05,0.0,9.953976e-06,1.0
1.2134401,40.83623,0.48603785,0.09442627,36.05415,0.4859409,0.49430037,0.00040575862,0.0002680421,0.99989617
1.0004109,54.25956,0.3505188,0.053355988,200.93498,0.49453828,0.3520739,0.62171906,0.00036016107,0.48316222
1.0465794,40.750237,0.1094712,0.3124383,133.86992,0.9999999,2.9802322e-08,0.99999976,0.0045835674,2.9802322e-08
2.9996727,21.985415,0.12840378,0.32005623,7.980097,0.64796674,0.5910992,0.0,0.0068421066,1.0
1.0231853,38.606823,0.6745384,0.24479449,207.73885,0.9954941,0.003609836,0.00030869246,0.00018751621,0.9999694
2.8631709,38.346664,0.14044595,0.29377937,14.31896,0.96694195,0.020205796,7.778406e-06,0.00617218,0.9999922
1.1439896,36.373844,0.454041,0.0032918106,7.777731,0.0,1.0,0.0,2.9802322e-07,1.0
2.7360532,44.228424,0.43925425,0.0966947,9.977919,0.12167156,0.9453537,0.0,0.0010674298,1.0
2.3102493,39.054985,0.15804303,0.22274584,14.060469,0.99999994,0.0,0.0,0.0001630187,1.0
1.008538,40.679436,1.3826687,0.17450067,45.81638,0.00028055906,0.9998623,8.940697e-08,4.297495e-05,1.0
2.9999673,16.442356,0.09334779,0.76838094,7.329897,0.044153452,0.9807731,0.0,0.0016335845,1.0
2.0425804,29.34325,0.5515113,0.45194897,70.78135,0.97538865,0.011877835,0.25675288,0.0062059164,0.7250382
1.0703256,44.322598,0.5677935,0.111435376,41.291355,7.4505806e-07,0.99999976,2.4735928e-05,0.00024977326,0.99999714
2.9999409,29.092325,0.023273468,0.8805083,7.522112,0.9999994,3.2782555e-07,0.0,0.008264571,1.0
2.996535,21.61533,0.060363054,0.8742833,11.237709,0.9998113,4.36306e-05,0.7980498,0.01804161,0.017844439
2.5713031,28.69048,0.23344922,0.06962403,17.433878,9.834766e-07,0.99999976,0.9999995,0.0031856298,1.7881393e-07
1.0101413,52.066807,0.10033497,0.059615847,47.45943,0.99999976,5.9604645e-08,0.0,1.6778708e-05,1.0
1.35153,38.82949,0.17761028,0.26172414,51.797462,0.99996555,1.1593103e-05,6.2584877e-07,0.0006199181,0.99999976
1.0000904,53.774403,0.09942806,0.042091485,149.69473,1.0,0.0,0.9998971,3.2395124e-05,0.00010359287
2.9886007,30.2264,0.04941976,0.733605,11.112431,0.9984962,0.0014680326,2.682209e-07,0.0027158856,0.9999988
1.0000596,55.29423,0.41032097,0.16933009,247.36267,0.22789657,0.6582367,0.8786994,2.810359e-05,0.4404804
1.0082159,47.339,0.50763845,0.021012897,17.630852,0.0,1.0,0.0,5.722046e-06,1.0
2.8993807,34.479404,0.016624331,0.060353603,10.366087,1.0,0.0,0.0,7.0929527e-06,1.0
1.000001,56.4295,0.08854139,0.009974862,373.06247,1.0,0.0,0.9999477,2.0861626e-07,0.00013315678
2.9996693,19.286053,0.06705928,0.31766176,7.3797455,0.99940157,0.00062316656,0.0,0.004055649,1.0
1.3885415,30.286573,0.22509241,0.30032262,17.795622,0.99999845,4.172325e-07,0.0,1.4811754e-05,1.0
1.0066575,55.37958,0.2742178,0.17289954,238.19525,1.0,0.0,0.8533493,0.00080549717,0.2526136
2.7736568,26.246489,0.4743365,0.4868828,13.326818,2.5629997e-06,0.99999964,0.56847906,0.0016405582,0.34259456
1.0272082,33.59347,1.2302704,0.11968448,62.050705,0.3832965,0.5679766,0.0,5.969405e-05,1.0
2.9694512,30.135427,0.25883472,0.40932372,9.681757,0.9997208,0.00024327636,0.0,0.0015482605,1.0
1.362126,28.818106,0.21546862,0.5311191,93.65558,0.999949,2.4944544e-05,8.165836e-06,0.002614975,0.99999666
2.4116573,38.348476,0.11418843,0.7854865,38.68745,0.99999297,4.5001507e-06,0.044497967,0.003322512,0.88979983
2.8674328,35.846096,0.057913184,0.15258744,9.345291,0.32721382,0.68701714,0.0,0.0025382638,1.0
1.004205,40.509304,0.19237912,0.12866035,156.34311,0.99999857,2.9802322e-07,1.0,0.0004261434,0.0
2.1464796,30.96511,0.21610045,0.1505506,58.33496,8.6426735e-05,0.99997896,0.99994826,0.00726676,1.1563301e-05
1.7250575,21.643436,0.5545964,0.76983166,42.348705,0.9999977,1.1920929e-06,0.0,7.8469515e-05,1.0
2.9991395,16.16064,0.023588657,0.93181044,10.496605,0.9999996,5.9604645e-08,0.551498,0.034712702,0.030906856
1.0020963,39.55689,0.7489538,0.15147522,224.58067,0.99505603,0.0046985447,1.0,0.00030633807,0.0
1.000443,59.279037,0.20983016,0.15044764,154.1128,1.0,0.0,0.01423952,2.9832125e-05,0.99848276
1.0000017,67.142975,0.14067921,0.014175202,256.61008,1.0,0.0,1.0,4.61936e-06,0.0
1.0816649,41.50459,0.65065634,0.08227705,64.39914,1.1026859e-06,0.99999964,0.9435395,0.002231747,0.057394266
1.0003984,47.565113,0.13615564,0.0612314,217.13249,1.0,0.0,0.9999999,0.00011923909,5.9604645e-08
2.0258915,30.711014,0.10274395,0.3797081,44.849228,0.99999315,3.1888485e-06,0.99998975,0.011108011,3.2782555e-07
2.7400024,37.9284,0.1536833,0.1447761,10.573872,0.99826974,0.0010632873,0.0,0.00022479892,1.0
2.996867,16.77647,0.4819944,1.157294,17.148436,0.9973942,0.0017163754,0.00033530593,0.028147787,0.9991056
1.0094843,34.447998,0.9112151,0.3786096,169.14488,0.9999999,2.9802322e-08,9.864569e-06,0.0003941059,0.99999833
1.1387665,40.944927,0.05615887,0.17890707,78.99471,0.9999993,2.0861626e-07,1.0,0.0008793771,0.0
1.184329,41.909687,0.17864597,0.23317249,72.79041,0.9999851,5.4836273e-06,4.917383e-06,0.0019658804,0.999999
1.0004817,54.06267,0.044528008,0.098664485,170.51273,1.0,0.0,0.00020930171,5.3346157e-06,0.9999716
2.9033813,43.365685,0.025049448,0.10502263,8.798241,1.0,0.0,0.0,0.00019082427,1.0
1.0060074,33.338448,0.55448,0.4538095,289.06097,0.999997,6.2584877e-07,0.99247557,0.00045090914,0.0075570047
2.8727489,35.059917,0.3034234,0.07949548,10.734983,1.7881393e-07,1.0,0.0,0.0009710789,1.0
2.94145,23.8616,0.44507754,0.11781006,8.816425,0.0,1.0,0.0,0.0008380711,1.0
2.9996395,15.001148,0.074272156,0.78382087,8.1260605,0.99652624,0.004469335,0.0,0.01649654,1.0
1.0148493,44.429325,0.111670464,0.08756652,77.89772,1.0,0.0,0.99259186,0.00046429038,0.010504067
1.0053946,43.89346,0.34224987,0.020892495,36.88815,0.0,1.0,0.6712402,3.671646e-05,0.79041487
1.5305855,36.04381,0.042699337,0.086478285,59.80285,1.0,0.0,0.0,1.0460615e-05,1.0
2.422864,41.619564,0.0802021,0.3229156,26.14871,0.9999602,1.5676022e-05,0.816845,0.006077409,0.106422335
1.015824,38.014034,0.41033077,0.42521715,151.08008,0.9999997,5.9604645e-08,2.0861626e-07,0.00017622113,1.0
2.8799481,31.284678,0.4981779,0.27888924,19.884836,0.64158964,0.38205326,2.9802322e-08,0.0068545043,1.0
1.005288,36.41796,0.3796135,0.1652813,63.531124,0.9999988,1.4901161e-07,0.0,2.95043e-06,1.0
1.000143,49.675755,0.5049429,0.051845636,254.90335,0.9999535,2.6166439e-05,0.26301965,1.8060207e-05,0.96564245
1.0869291,39.380962,0.5512296,0.4614234,84.49365,1.0,0.0,0.99298203,0.004627496,0.0017566383
2.4073296,40.283276,0.108441114,0.15177342,14.760696,0.012411892,0.99168587,0.0076920986,0.0020628273,0.9956685
2.938399,25.602371,0.02016151,0.36071107,15.689365,1.0,0.0,0.11741513,0.0018906891,0.55160785
2.9416435,24.8623,0.0077129304,0.08329331,9.44767,1.0,0.0,0.0,5.066395e-07,1.0
2.9999995,7.4238605,0.028902888,0.82750154,7.258501,0.010752797,0.99790585,1.3113022e-06,0.1467247,0.9999701
1.0030712,52.955395,0.3055309,0.1509777,93.31137,1.0,0.0,0.9775524,0.0002641976,0.011459678
2.9971156,28.920622,0.060226798,0.5984233,11.416708,0.89730847,0.11774257,1.0162592e-05,0.014824629,0.99997056
1.0516165,38.13751,0.033666372,0.07211911,63.257965,1.0,0.0,1.0,0.0004386902,0.0
2.9983284,36.665653,0.014254332,0.36026987,7.471058,1.0,0.0,0.0,0.00041744113,1.0
1.4651306,21.649267,0.098045826,0.056373652,48.177395,0.78694284,0.1493578,0.99999905,0.00024434924,2.0861626e-07
2.999999,14.817881,0.040979266,0.09118944,7.1564846,6.1780214e-05,0.9999902,0.0,0.0012066066,1.0
2.7300608,35.255733,0.13947248,0.80620885,48.30701,0.99994487,2.4110079e-05,0.4274549,0.007157862,0.41113526
1.0871466,60.150284,0.035387397,0.060175087,46.27287,1.0,0.0,0.9997308,0.00020927191,0.00015079975
2.6270313,33.85603,0.021064878,0.39999995,45.667057,0.99998343,1.0669231e-05,1.0,0.008881569,0.0
2.2603579,49.06764,0.08348143,0.23411752,20.30879,0.9999997,5.9604645e-08,0.00074866414,0.01025486,0.99936485
1.0009195,63.687996,1.890982,0.01936915,61.020397,0.0,1.0,0.0011692047,9.953976e-06,0.99998236
1.3175519,37.992355,0.1388396,0.0846936,28.527866,0.9999999,0.0,0.0,2.6196241e-05,1.0
1.1031547,53.721924,0.0924449,0.13674304,66.77122,0.9999993,1.7881393e-07,0.082927525,0.0011850297,0.94586146
1.165207,31.470236,0.44824645,0.65826714,108.19934,0.99991643,3.1620264e-05,0.8740297,0.0015583038,0.055880874
2.9432404,25.748215,0.17862472,1.0987694,20.482624,0.99577045,0.0038480759,0.9999379,0.12997216,1.6093254e-06
2.2495005,27.263056,0.26707467,0.5288771,35.368904,0.99999994,0.0,0.931816,0.0021602213,0.05265665
2.6998427,26.72137,0.020694375,0.26520535,15.544107,0.9999999,2.9802322e-08,1.0,0.005963683,0.0
1.0477675,43.700584,0.18956184,0.38300693,171.40149,0.984203,0.011329025,0.0002039969,0.00053042173,0.9999651
2.1670108,33.7427,0.28786096,0.27782038,48.594017,0.009951621,0.9923843,0.9987654,0.005082786,0.00036147237
2.989482,40.367027,0.04957831,0.1325101,7.8126297,1.0,0.0,0.0,7.6532364e-05,1.0
1.0522381,40.160797,0.5952561,0.08357554,61.37955,0.53064615,0.46813798,0.00011950731,0.0006150007,0.9999872
1.0250857,43.21496,0.2899263,0.028001362,64.409,0.12392515,0.8953346,0.99994063,0.00080275536,5.120039e-05
1.000911,43.64969,0.11736643,0.16444817,214.72171,0.99998623,2.7418137e-06,0.9999378,0.00026872754,1.7374754e-05
1.0163616,51.767956,0.1957291,0.109326385,90.37709,0.07942599,0.9103092,0.00018200278,0.00020161271,0.99997497
2.9813185,21.997995,0.0035679338,0.16709271,10.041771,1.0,0.0,1.0,0.0046905577,0.0
1.000762,45.892666,0.093863726,0.04104721,167.27026,1.0,0.0,0.9999783,7.3462725e-05,1.2040138e-05
2.1147234,29.663586,0.20913497,0.26596427,104.71224,0.7673554,0.2084038,0.9919205,0.019585282,0.001693666
1.58758,33.962685,0.19201013,0.11823773,10.386879,0.0077938735,0.9906974,0.0,0.0001116395,1.0
2.9988036,44.145744,0.013133287,0.0044687046,7.1613483,0.89940196,0.16136807,0.0,2.3841858e-07,1.0
1.0238584,54.03537,0.30155444,0.13264209,103.50786,0.09417084,0.90426207,0.20834824,0.0030823946,0.8898685
2.9282591,37.81076,0.05109954,0.12418153,7.758114,0.99990356,7.417798e-05,0.0,5.722046e-06,1.0
2.9983625,38.95249,0.012204289,0.3614995,8.224554,1.0,0.0,0.0,0.00054588914,1.0
1.0000004,62.462234,1.507489,0.029811556,304.1213,0.008423239,0.98963624,0.9999026,1.4007092e-06,0.0013827085
1.0009189,55.47363,0.24780011,0.04096731,110.6306,0.99999714,6.2584877e-07,1.0,0.00010022521,0.0
1.586874,40.903942,0.32271156,0.24173263,42.9318,0.000179708,0.9998963,7.1525574e-07,0.0005362332,1.0
1.1515805,36.277267,0.25533688,0.15738982,56.511467,1.0,0.0,0.93962985,0.0030693114,0.052895546
1.0007707,48.582603,0.111003876,0.057152953,123.968636,0.9999989,2.682209e-07,1.0,6.404519e-05,0.0
2.9904804,22.154839,0.036542773,0.74904096,12.516815,0.9999992,3.5762787e-07,0.024594307,0.013087809,0.85218835
2.5064728,42.97893,0.012357712,0.08019178,16.511335,1.0,0.0,0.00869298,0.00011718273,0.99423033
2.9986632,17.85466,0.35541344,0.1975158,7.3863697,0.0,1.0,0.0,0.00033977628,1.0
1.0039595,49.788727,0.0115174055,0.020265425,38.33939,1.0,0.0,1.0,4.7445297e-05,0.0
1.0002751,39.03963,1.9391576,0.19416884,274.99457,0.99662113,0.0018520355,0.00037565827,4.6402216e-05,0.9999615
1.5551813,45.44353,0.41148958,0.42086586,70.45679,0.9999953,1.2814999e-06,0.35118437,0.004685521,0.69280964
1.0013444,38.728176,0.66251236,0.2566898,128.22491,0.9667518,0.016525656,0.0,4.7683716e-06,1.0
1.0000774,53.124023,1.0762666,0.0385645,147.46323,0.8900493,0.04178068,0.0,3.4570694e-06,1.0
1.0000222,39.8067,1.0052416,0.055928823,287.22556,0.999941,8.881092e-06,3.5762787e-07,2.2351742e-06,1.0
2.8935666,26.181486,0.17453161,0.25088444,9.416565,0.9863609,0.0076199174,0.0,0.00051516294,1.0
1.0037899,45.008965,0.3173144,0.29972717,191.90117,0.99867666,0.00059714913,0.8481041,0.0014159977,0.19813421
2.6918478,43.787945,0.0206244,0.024886722,7.70212,1.0,0.0,0.0,3.427267e-06,1.0
1.0139085,43.48293,0.17265701,0.046421167,104.9041,1.0,0.0,0.9999652,0.002834022,5.7816505e-06
1.0446554,46.697014,0.132779,0.18376859,142.19418,1.0,0.0,0.9468914,0.0006788373,0.023806214
1.0000656,42.392822,0.04376006,0.0015936744,46.457996,1.0,0.0,0.0,2.9802322e-08,1.0
2.8895078,25.216724,0.0390445,0.18921392,13.022556,1.0,0.0,0.0,7.221103e-05,1.0
1.0042399,36.85421,0.31206986,0.15917853,114.63911,1.0,0.0,1.6093254e-06,0.00015091896,0.9999997
2.9610848,33.338566,0.3045125,0.2794154,15.6178055,2.9802322e-08,1.0,0.0015195012,0.020686984,0.99838775
1.0240339,40.72428,0.2509534,0.33863798,126.647285,1.0,0.0,0.0,1.2278557e-05,1.0
1.0000373,39.514927,0.83537996,0.2325386,294.4767,0.9972085,0.0019883513,0.9947706,2.9325485e-05,0.009594828
2.9238915,25.758104,0.23446247,0.48035428,16.380713,0.98677003,0.0133571625,0.0,0.00079745054,1.0
2.9977355,34.887566,0.09411785,0.26341036,8.067854,0.9979449,0.001149416,0.0,0.0016199946,1.0
2.9884675,31.148521,0.026732564,0.13828355,7.955269,0.9941604,0.003889054,0.0,0.0011704564,1.0
1.3090004,40.979923,1.0599246,0.29974762,22.878326,2.3841858e-07,0.9999999,0.0,0.00073701143,1.0
2.995429,28.191475,0.14869976,0.026200855,7.549576,6.854534e-07,0.9999998,0.0,0.00010937452,1.0
1.0289667,35.926285,0.5206914,0.14156896,89.370255,2.682209e-07,0.9999999,3.1858683e-05,0.00011485815,0.9999969
2.197517,33.574806,0.13053846,0.017397577,8.32963,0.999948,1.0311604e-05,0.0,4.7266483e-05,1.0
2.237057,52.12217,0.12425339,0.08511498,15.26767,0.9999991,8.940697e-08,0.0,0.00035971403,1.0
2.5058763,45.8937,0.07484853,0.19649687,11.011843,0.9998908,7.5280666e-05,2.9802322e-08,0.00035762787,1.0
2.8617527,35.389843,0.15626705,0.097164206,8.758913,1.0,0.0,0.0,4.529953e-06,1.0
1.0779756,22.361313,1.536299,0.1988672,34.57519,0.3620863,0.6199831,0.0,1.7493963e-05,1.0
1.0005344,37.569027,1.113626,0.106929086,135.90465,0.99996746,9.685755e-06,0.0,9.5665455e-06,1.0
1.0010529,51.174404,0.011266232,0.03781944,145.27068,1.0,0.0,0.0,5.9604645e-08,1.0
2.9998837,16.326075,0.0072950125,1.6275963,8.49675,1.0,0.0,0.9812263,0.017720819,0.00040712953
1.0000384,39.99594,0.7654823,0.09681704,277.21475,0.041851997,0.94813824,0.00017288327,3.4868717e-06,0.99999213
2.7954829,37.189327,0.012793064,0.1914984,20.47749,0.9999771,8.076429e-06,0.9804255,0.0022043288,0.0033842623
1.1128274,43.106857,0.017068267,0.14075801,55.191708,1.0,0.0,0.0,1.1175871e-05,1.0
2.2587585,26.602413,0.8500673,0.32165796,18.357775,0.9997364,0.00011396408,0.0,0.0002464652,1.0
2.8442864,26.74586,0.057903647,0.6738436,24.286402,1.0,0.0,1.0,0.013000786,0.0
2.9998019,10.9530525,0.04537487,0.907221,8.03797,0.9999957,9.536743e-07,0.99999905,0.037586987,0.0
1.0000155,63.7296,0.48055562,0.0270459,131.1465,0.76552665,0.12071732,0.9999943,2.2381544e-05,9.387732e-06
2.9647229,27.688492,0.2590022,0.7145518,29.261759,0.000615716,0.99979275,0.020094901,0.046764344,0.8979624
1.014615,52.440342,0.31422707,0.12646586,93.87227,1.0,0.0,1.4901161e-07,6.902218e-05,1.0
1.0517079,41.660133,0.04653418,0.22157104,94.872505,1.0,0.0,2.0861626e-07,5.8621168e-05,0.99999994
2.2116256,39.65781,0.21901667,0.11450424,21.06763,0.17061406,0.8774681,0.0,0.00016364455,1.0
2.9996028,30.361238,0.08569288,0.3349553,7.3572063,0.00022307038,0.9999678,0.0,0.0012604892,1.0
1.0000566,43.80565,0.7237923,0.11159139,274.15668,0.9983015,0.00032615662,0.9997494,4.4196844e-05,0.0003425181
2.825255,42.668518,0.07587764,0.22265168,10.114325,0.9999999,8.940697e-08,0.0,6.824732e-06,1.0
1.0050385,51.059277,0.81004083,0.14124468,55.61702,0.027228594,0.9831723,2.0563602e-06,5.9902668e-05,0.99999994
1.0129374,49.523277,0.09900141,0.149692,84.13752,1.0,0.0,2.9802322e-08,1.92523e-05,1.0
1.1119648,50.13239,0.06291473,0.1416941,79.4417,1.0,0.0,0.16370913,0.0006237328,0.8580947
1.0000035,64.805626,0.10126281,0.0018781376,134.7974,0.0,1.0,1.0,1.2218952e-06,0.0
2.9999592,9.940935,0.061855078,3.5410285,11.502359,0.9999992,7.748604e-07,0.002326399,0.08470911,0.96108973
2.954566,49.23002,0.03338003,0.32554507,10.354147,0.9997642,0.00015896559,5.3942204e-06,0.0013032556,0.9999975
2.354763,40.699696,0.045271605,0.6147891,28.643328,1.0,0.0,0.10387847,0.0015500188,0.85949373
2.8625677,21.743866,1.1998305,0.69347876,23.196606,2.9832125e-05,0.9999907,2.3841858e-07,0.009010524,0.9999999
2.9379516,23.56563,0.28641713,0.5176729,18.043606,0.0599851,0.9752957,0.0,0.0006456077,1.0
1.0464536,38.532406,1.2982599,0.6954023,158.91577,0.9999931,1.8179417e-06,6.1690807e-06,0.0004325807,0.99999875
2.3269532,35.257645,0.19789708,0.04720151,18.884575,0.0035109818,0.9968811,1.1920929e-07,0.0035665035,0.99999994
2.9939198,37.965763,0.017466426,0.16424865,8.670507,1.0,0.0,0.0,0.00021868944,1.0
2.9983258,45.06756,0.053709835,0.24065274,7.4895916,0.008338064,0.9967544,0.0,0.0004995465,1.0
2.98763,35.976803,0.12703574,0.39495528,13.424936,0.999953,2.3722649e-05,0.0,0.0024653971,1.0
1.0013415,36.66917,1.546983,0.1002607,108.491455,0.9850668,0.0057594776,0.0,3.451109e-05,1.0
1.4204462,45.80304,0.0014755724,0.024177724,21.191193,1.0,0.0,0.99999917,4.6521425e-05,8.940697e-08
2.9959621,23.194775,0.09662247,0.9057059,12.816187,0.9999989,4.7683716e-07,0.0005874634,0.052342445,0.9982647
1.2752745,35.65944,0.52111936,0.12502956,47.00598,0.06730491,0.96044314,0.9999933,0.0014349818,2.503395e-06
1.0816664,35.951416,0.077928305,0.118726365,79.61231,1.0,0.0,1.0,0.0071590543,0.0
1.0037477,41.568256,1.391096,0.24397434,212.06339,0.96903384,0.019185036,0.015279561,0.00029414892,0.9958759
2.9983087,16.271194,0.07030797,0.22256704,9.026922,0.24001268,0.8211379,0.0,0.004238367,1.0
1.0192902,60.08674,0.31324422,0.1788767,54.003567,0.99999994,0.0,3.8444996e-05,0.00016793609,0.99999416
1.0000755,50.266926,0.16608572,0.057534125,278.39417,1.0,0.0,6.377697e-06,5.990267e-06,0.99999964
1.001137,50.60564,1.1123499,0.11746424,75.379555,0.9991766,0.00028517842,0.0,4.0322542e-05,1.0
2.6539917,20.491718,0.020695925,0.4291965,25.052801,1.0,0.0,1.0,0.0012690723,0.0
2.948649,29.347225,0.468938,0.65790385,17.112106,0.0020593405,0.99896336,0.0027650893,0.029143691,0.99603987
1.0268832,51.291508,0.61446714,0.3608422,63.99662,0.99998,5.8710575e-06,2.9802322e-08,0.000436157,1.0
2.9999678,25.361492,0.0076059103,0.4008718,7.5832405,1.0,0.0,2.9802322e-08,0.012739003,1.0
1.1043537,29.087725,0.8671235,0.271385,38.767693,0.51902306,0.35827935,0.0,0.00030744076,1.0
1.0038396,42.686466,0.4126526,0.1608859,213.25037,0.9999992,1.4901161e-07,9.9003315e-05,0.00018107891,0.99999046
1.005815,39.454697,1.0676823,0.18633144,98.23622,4.798174e-05,0.9999895,3.3676624e-05,0.00020840764,0.9999924
1.0153959,50.494064,0.084059,0.22357242,86.19805,0.9999955,9.23872e-07,0.040609807,9.572506e-05,0.98979175
2.9936366,28.473679,0.03204906,0.19401686,9.622513,0.9999998,8.940697e-08,0.0,0.00024038553,1.0
2.999917,11.8909,0.071935385,0.9906921,9.117918,0.011791706,0.996176,0.9985296,0.13299698,2.1219254e-05
2.7727878,32.908195,0.17148042,0.11631771,15.01475,0.9997314,0.00013434887,0.0,0.00043091178,1.0
2.9750326,32.354946,0.008501649,0.11160507,10.839575,1.0,0.0,2.9802322e-08,0.00012278557,1.0
1.0002527,53.824528,0.05344975,0.032773014,222.22618,1.0,0.0,0.99999654,4.851818e-05,3.0100346e-06
1.0081198,44.92803,0.4149041,0.03649756,34.58587,0.0,1.0,0.0,4.440546e-06,1.0
1.0245916,30.770245,0.38509378,0.13912782,19.240599,0.99963737,9.530783e-05,0.0,1.1920929e-06,1.0
1.0190073,50.30929,0.7467038,0.48342872,146.39005,0.9981007,0.0010613501,0.0040623844,0.0015312433,0.99911
2.6372983,36.107124,0.096113324,0.1180613,19.85802,0.9997092,0.0001269579,0.0,0.0005014241,1.0
1.6495045,45.93941,0.36209428,0.77839273,43.539272,0.7592521,0.24907762,5.9604645e-08,0.0025583804,1.0
2.3401997,44.99607,0.07817793,0.32019362,31.051693,0.9999633,2.4080276e-05,0.00048732758,0.004460871,0.99965227
1.3693367,45.51819,0.22981253,0.30828762,49.4073,0.99999994,2.9802322e-08,5.662441e-07,0.00014030933,0.99999994
1.3660693,30.97664,0.07742593,0.30155867,118.62048,1.0,0.0,5.066395e-06,0.00082466006,0.9999973
2.9739935,28.660982,0.07515597,0.31533077,17.784481,0.00012606382,0.9999379,0.082359165,0.016678333,0.7967981
2.997506,16.355587,0.03846526,0.6833938,12.6648445,0.998659,0.0010942519,0.98870605,0.044728816,0.000318259
1.0001159,61.978218,0.014514327,0.013149257,125.21493,1.0,0.0,0.00026643276,9.834766e-07,0.99997354
1.0676658,36.748615,0.04790008,0.048236426,50.70273,0.99999994,2.9802322e-08,1.0,0.0004336238,0.0
1.0003161,59.2459,0.058753103,0.0045070006,55.419743,1.0,0.0,0.99927187,9.506941e-06,0.00076553226
1.3491743,26.36225,0.12929273,0.099623375,68.83296,0.003248006,0.99779236,0.9999995,0.0025463104,5.9604645e-08
1.1914146,46.01797,0.01874566,0.024736697,16.19077,1.0,0.0,0.0,3.2484531e-06,1.0
2.9984589,18.819626,0.36313662,0.673126,8.594973,1.3411045e-06,0.99999976,5.9604645e-08,0.030237377,1.0
2.999991,15.199496,0.019916892,0.50922185,7.29718,0.99995077,3.6150217e-05,0.0,0.004252076,1.0
1.0108447,38.1492,0.49477196,0.45000076,87.50697,0.99999934,1.7881393e-07,0.003333509,0.0011336505,0.99875283
2.179542,35.17872,0.027090311,0.1951577,48.47883,1.0,0.0,0.0032619238,0.00070002675,0.9974348
1.0057473,23.726465,0.6886555,0.035545852,21.16337,0.99837685,0.00044378638,0.0,1.7881393e-07,1.0
1.3084501,37.878906,0.48179603,0.6655869,120.438934,1.0,0.0,0.0010762811,0.0012866855,0.99925303
2.9994888,32.33574,0.06349051,0.40139854,7.5212097,0.9905044,0.009908229,0.0,0.0042188466,1.0
2.7959702,35.23955,0.046506405,0.14086518,14.042568,1.0,0.0,0.0,0.00029164553,1.0
2.995692,31.66108,0.03500676,1.124521,11.535316,1.0,0.0,0.0,0.00059860945,1.0
2.9906805,30.45148,0.16005361,0.030354703,7.90769,0.0,1.0,0.0,0.00017514825,1.0
2.9999998,8.973331,0.011531949,3.4673176,7.2649307,0.99999994,2.9802322e-08,0.0014983118,0.36117816,0.8491459
1.0001252,65.80683,0.095027655,0.007837112,114.27583,0.9628478,0.013827771,0.99999774,1.579523e-05,4.7385693e-06
2.6342847,29.452072,0.17136845,0.0854282,12.78886,1.7881393e-07,1.0,0.0,0.00017914176,1.0
1.000144,37.75165,0.2782023,0.10110202,235.91621,1.0,0.0,5.3048134e-06,9.447336e-06,0.9999992
1.8667141,34.65816,0.19421148,0.10807725,54.287037,0.017906517,0.98976517,0.0003260672,0.0003952086,0.99992996
1.0001148,45.67051,1.0695552,0.11493208,302.55,0.5538334,0.3506106,0.109790295,7.531047e-05,0.981638
1.6592302,31.089777,0.2654779,0.33086646,30.666416,0.999998,1.0728836e-06,0.0,0.0004913509,1.0
1.9723139,35.390003,0.09689391,0.22916481,22.54406,0.6118937,0.42013374,0.0,0.0001000762,1.0
1.0073193,31.650305,0.20733452,0.41490614,199.44444,1.0,0.0,0.0,3.0994415e-06,1.0
1.3379027,37.27843,0.086325526,0.09250715,47.418045,1.0,0.0,0.0,4.2915344e-06,1.0
1.0015868,41.544395,0.232247,0.11523723,162.66891,1.0,0.0,3.5762787e-07,6.8843365e-06,1.0
2.2719865,36.614815,0.17627987,0.23834185,12.184158,0.6493522,0.36855656,0.0,0.00022262335,1.0
1.0549184,55.52032,0.09067762,0.038460787,72.62947,0.0015136898,0.9995454,1.0,0.0046263635,0.0
1.0000072,47.00799,0.4804592,0.043409344,233.37341,0.99682134,0.0012693405,0.10676679,5.6028366e-06,0.9792198
1.019921,49.205196,0.38453624,0.06840842,82.647995,0.0,1.0,0.00018015504,8.7827444e-05,0.9999815
2.8520286,29.371353,0.17240563,0.097853266,7.5204716,0.050805777,0.9437393,0.0,3.7014484e-05,1.0
2.9968545,14.974683,0.13652492,0.22953033,13.071304,0.013125896,0.99615574,0.9999976,0.057393253,8.940697e-08
2.9999442,18.215403,0.027193189,0.32612428,7.6706696,8.940697e-08,1.0,1.4990568e-05,0.017024636,0.99984264
1.0044969,43.534645,0.46896243,0.07325529,121.2199,1.0,0.0,0.00028827786,2.9116869e-05,0.999962
2.913146,37.103596,0.02968371,0.6882587,24.125591,0.9999999,2.9802322e-08,0.0001553595,0.003135562,0.9989209
2.4422889,36.33996,0.4476179,0.4481028,38.220734,0.9974326,0.0016016364,0.015075684,0.004589677,0.9863069
2.8533778,35.356323,0.07431984,0.045082,10.113918,0.00042831898,0.9997738,9.012222e-05,0.0017122328,0.9999403
1.0001718,45.97491,0.461604,0.048990246,248.23076,0.6806513,0.23004097,1.0,0.0001694262,0.0
2.9999235,32.771355,0.044346094,0.115625106,7.1748676,1.052022e-05,0.99999857,0.0,0.00033208728,1.0
1.0500323,41.409073,0.07248458,0.08816632,66.60042,0.37801838,0.53512913,1.0,0.00092321634,0.0
